name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,winddir,sealevelpressure,cloudcover,visibility,severerisk,moonphase,conditions,description
mumbai,18.94,72.835,2020-04-06,32.5,27,28.8,38.8,30,33.5,24.5,78,0,0,0,,239.7,1011.6,27,4.1,,0.44,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-07,31,24.8,28.2,36.7,24.8,31.5,23.7,77.2,0,0,0,,271.8,1010.6,26,4,,0.47,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-08,31.3,24.7,28.3,35.8,24.7,31,22.8,72.4,0,0,0,,274.5,1011.7,19.5,3.9,,0.5,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-09,31.7,24.6,28.5,36.8,24.6,31.2,22.6,71.3,0,0,0,,300.5,1011,9.4,3.9,,0.54,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-10,33,25.9,29.2,38.8,25.9,33.3,23.9,73.8,0,0,0,,289.4,1010.3,7.3,4,,0.57,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-11,33.2,26.9,30,40.4,30,35.1,24.3,72.4,0,0,0,,286.9,1011,20.7,3.9,,0.61,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-12,34,27.3,30.1,42,31,36.7,25.4,76.7,0,0,0,,246.2,1010.5,27.5,3.9,,0.64,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-13,33,27.5,29.9,40.6,32,36.5,25.6,78.1,0,0,0,,256.5,1009.2,23.3,3.9,,0.67,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-14,33.8,27,30.6,42.1,30.8,36.9,25,73.1,0,0,0,,275.6,1008.9,10.6,3.6,,0.71,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-15,33.4,27.2,30.6,41.3,30.8,36.9,25,72.7,0,0,0,,248.4,1009.9,14.5,3.9,,0.75,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-16,33,28,30.4,41.3,33.6,37.4,25.5,75.6,0,0,0,,230,1009.4,22.7,3.9,,0.77,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-17,33,28,30.3,41.2,33.2,37.1,25.6,76.8,0,0,0,,248.6,1008.8,31.1,3.7,,0.81,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-18,33.4,27.4,30.6,40.5,31.2,36.9,25,72.8,0,0,0,,266.3,1009.3,29.9,4.1,,0.84,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-19,34.4,29,31.3,43.5,35.4,38.4,25.3,71,0,0,0,,271.2,1008.8,26.7,4,,0.87,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-20,36.7,28.5,32.8,44.6,32.7,36.9,21.6,55.4,0,0,0,,323,1008,1.1,4.1,,0.91,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-21,33.4,26.8,30.7,40.9,28.7,35.4,23.2,64.7,0,0,0,,274.8,1009.3,9,4.4,,0.94,Clear,Clear conditions throughout the day.
mumbai,18.94,72.835,2020-04-22,32.8,27.3,30.2,41.5,31,36.4,25,74.4,0,0,0,,276.9,1008.7,20.3,4.3,,0.97,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-23,33.2,27.8,30.7,42.1,32.1,37.6,25.2,72.9,0,0,0,,279.7,1008.7,23.1,4,,0,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-24,34.1,27.9,30.8,42.1,32.3,37.4,25.1,72.2,0,0,0,,279.9,1007.9,24.1,3.9,,0.04,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-25,33.3,27.9,30.5,40.5,31.6,35.7,24,68.8,0,0,0,,278.6,1008.8,29.1,4.2,,0.08,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-26,32.7,26.4,29.9,39.7,26.4,34.7,23.9,70.9,0,0,0,,284.7,1009.1,24.6,4.3,,0.11,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-27,32.6,28,30.1,38.2,31.8,35.1,23.9,69.7,0,0,0,,276.8,1010.4,34.9,4.2,,0.15,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-28,33.4,27.3,30.8,42.5,30.9,37.6,25.1,72.3,0,0,0,,305.4,1008.7,21.9,4.5,,0.18,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-29,33.7,28.2,31.1,44.5,32.9,38.6,25.6,73.1,0,0,0,,267.5,1008.3,28.4,4.1,,0.22,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-04-30,33.1,29,31,43.9,35.3,38.6,25.7,73.8,0,0,0,,254.1,1009.7,45.9,4.1,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-01,33.2,29.4,30.9,41.1,35.5,37.9,25.3,72.5,0,0,0,,277,1009.8,44.6,4.2,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-02,33,27.9,30.6,42.3,32.3,37.5,25.3,73.9,0,0,0,,282.6,1008.3,37.1,4.1,,0.32,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-03,33.1,28.5,30.8,41.5,33.8,38.1,25.6,74.4,0,0,0,,287.2,1008,35.5,4.1,,0.35,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-04,33,27.9,30.5,41.6,32.4,37.3,25.3,74.5,0,0,0,,287.9,1009,39.1,4.4,,0.39,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-05,33.3,28.3,30.7,42.8,33.1,38,25.5,74.3,0,0,0,,287.1,1008.3,35.5,4.2,,0.42,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-06,33.7,28.4,31.1,45,34,39.5,26.2,75.7,0,0,0,,276.8,1007.3,30.7,4.3,,0.46,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-07,33.3,27.7,30.6,42.7,32.5,37.7,25.5,74.6,0,0,0,,276.3,1007.9,31.8,4.7,,0.5,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-08,33,27.8,30.6,43,31.6,37,24.9,71.9,0,0,0,,276.7,1008.3,46.9,4.4,,0.53,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-09,33.1,28,30.6,43.5,32.2,37.1,25,72.5,0,0,0,,282.2,1008.3,31.7,4.1,,0.56,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-10,33.1,28,30.8,43.3,33,38.1,25.6,74,0,0,0,,292.8,1007.8,33.6,4.1,,0.59,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-11,34,28.2,31,41.9,33.1,37.7,25,71.2,0,0,0,,303.4,1008.3,25.3,4.1,,0.63,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-12,33.7,27,30.5,41.1,30.4,36.9,25.1,73.6,0,0,0,,295.2,1007.7,23.6,4.6,,0.66,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-13,33.3,28.5,30.7,43.4,33.4,37.9,25.5,74.3,0,0,0,,282.5,1007,52.2,4.1,,0.69,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-14,33.7,28.5,31.2,42.5,33.8,38.9,25.7,73.3,0,0,0,,291.9,1006.5,33.7,4.5,,0.75,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-15,33.4,29.8,31.5,41.9,34.2,38.5,25,69.1,0,0,0,,304,1006.3,43.8,4.3,,0.76,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-16,33.1,29.9,31.2,43.6,36.2,39.2,25.8,73.4,0,0,0,,285.3,1006.3,53.1,3.8,,0.79,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-17,33.3,29.3,31.2,40.7,35.7,38.4,25.3,71.2,0,0,0,,294.5,1005.8,39,3.5,,0.82,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-18,32.7,29.9,30.9,40.6,34.6,37.5,24.9,71,0,0,0,,297.5,1005.1,41,4.2,,0.85,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-19,33,28.8,30.7,39.2,33.6,36.5,24.3,69.3,0,0,0,,284.5,1004.9,33.1,4.2,,0.89,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-20,33.2,28.8,30.6,39.6,33.2,36.2,24.2,69,0,0,0,,269.6,1004.9,44.3,4.8,,0.92,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-21,33.2,28.9,30.9,41.8,33.5,36.9,24.5,69.4,0,0,0,,262.7,1006.2,42,5,,0.95,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-22,33.8,29.3,31.1,41.2,35.2,37.9,25.1,71.1,0,0,0,,275.6,1007.2,34.5,5.1,,0,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-23,34.5,28,31,42,33.2,38.1,25.4,72.7,0,0,0,,283.7,1006.8,29.8,4.3,,0.02,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-24,33.2,29.6,31,42.3,36.1,39,26,74.9,0,0,0,,286.5,1007.6,34.5,4.2,,0.05,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-25,33,29.9,31,42.8,37.1,39.6,26.4,77.1,0,0,0,,284.7,1008,45.3,4.5,,0.09,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-26,33.2,29.9,31.2,41.6,37.1,39.4,26.1,74.8,0,0,0,,268.2,1008.2,43.8,4.8,,0.13,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-27,33.4,29.6,31.2,41.1,35.9,38.3,25.3,71.3,0,0,0,,264.8,1007.6,44.2,4.6,,0.16,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-28,33.8,30,31.4,41.4,36,38.5,25.2,70.2,0,0,0,,258,1006.8,45.2,5,,0.2,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-29,34,29.9,31.7,46.1,37,39.9,25.9,72,0,0,0,,257.6,1006.9,50.1,5,,0.23,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-30,34.7,30,32.1,46.1,37.5,40.7,26,70.8,0,0,0,,281.4,1007.3,34.7,4.5,,0.25,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-05-31,34.9,30.6,32.3,43,37.7,40.3,25.5,68.4,0,0,0,,294.1,1007.4,42,4.6,,0.3,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-06-01,32.1,27,30.3,39.7,30.6,36.9,25.3,75,0.2,100,4.17,rain,249.9,1008,68.8,4,,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2020-06-02,32,26.6,29.8,37.5,26.6,35.1,24.8,75.4,20,100,12.5,rain,24.3,1005,73.5,3,,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-06-03,28.5,25.7,27,32.8,25.7,29.5,24.1,84.2,28,100,20.83,rain,7.2,998.4,68.6,2.6,,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-06-04,30,23.3,26.7,40.4,23.3,29.3,24.4,87.6,47,100,12.5,rain,120.9,1004.8,66.2,2.9,,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2020-06-05,33.4,23.2,28.2,37.8,23.2,31.3,23.1,75.4,6,100,4.17,rain,176,1005.8,45,4.3,,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2020-06-06,32.7,24,29.2,42.1,24,35.5,25.8,82.2,65,100,8.33,rain,180,1005.5,51.3,3.7,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2020-06-07,33.2,28,29.7,42.9,30.4,35.6,24.9,75.9,0,0,0,,189.4,1005.4,44.8,3.6,,0.55,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-06-08,30.7,24,27.7,36.1,24,30.6,23.5,78.7,17,100,8.33,rain,212.7,1006.1,58.4,3.9,,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2020-06-09,32,27.9,29.3,39.8,32.5,35.3,25.3,79.4,0,0,0,,206.9,1005.9,46.8,4,,0.61,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-06-10,32.5,27.9,30,42.6,32.9,37.4,26.1,79.7,0.1,100,4.17,rain,236.6,1005.1,54.2,3.8,,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-06-11,32,26.5,29.6,40.8,26.5,36.2,25.9,81,0,0,0,,214.6,1002.8,61.6,3.6,,0.68,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-06-12,31.5,27.8,29.2,39.1,32.1,35.5,25.7,81.9,2,100,4.17,rain,190.2,1000.7,49.4,3.8,,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-06-13,31.3,26.6,28.8,39.3,26.6,34.7,25.9,85,20,100,4.17,rain,219.2,1000.5,66,3.4,,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-06-14,31.7,26.9,29.2,41.8,30.7,35.9,26.1,84.1,0,0,0,,194.4,1002,60.6,3.5,,0.77,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-06-15,32.1,27,29.1,41.6,31.6,36,26.4,85.6,37,100,4.17,rain,210.2,1001.8,62.3,3.3,,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-06-16,31,26.3,28.7,39.5,26.3,35.2,26.4,87.7,0.8,100,4.17,rain,199.4,1001.1,72.2,3.9,,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2020-06-17,31.5,27.5,28.9,39.1,31.4,34.7,25.5,82.1,0.5,100,4.17,rain,167.8,1001.3,66.9,3.3,,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-06-18,31.1,26,27.6,40.2,26,31.7,25.8,90.1,37,100,8.33,rain,153.5,1003,67.5,2.8,,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-06-19,32.4,26.5,29.4,44.1,26.5,36.8,26.8,86.5,3.2,100,8.33,rain,203,1004.9,65.8,2.9,,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-06-20,32.7,28,30.2,43.3,32.7,38.4,26.6,81.4,0.9,100,4.17,rain,210.4,1005.7,55.1,3.2,,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-06-21,32,27.6,29.9,41.7,33,37.5,26.2,81.1,12,100,8.33,rain,209.4,1004.7,56,3.3,,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-06-22,32.3,26.6,29.4,42.3,26.6,36.3,26.3,83.7,6,100,8.33,rain,206.2,1003,66.2,3,,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-06-23,32.3,26.9,29.3,40.3,30.1,35.2,25.3,79.6,0.2,100,4.17,rain,178,1003.9,57.5,3.7,,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-06-24,32.4,27.9,29.8,40.1,32,36.1,25.3,77.1,0,0,0,,191.9,1004.7,43.7,4,,0.11,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-06-25,32.7,28.1,30.2,41.6,33.6,37.9,26.2,79.5,0,0,0,,216.5,1003.8,49.2,4,,0.14,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-06-26,32.2,27.9,29.8,41.5,32.7,37.7,26.5,83,6.4,100,12.5,rain,251.7,1003.6,62.5,3.3,,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-06-27,32.4,28.3,30.6,41.6,34.8,38.6,26.2,77.5,0,0,0,,244.2,1004.1,61.4,4,,0.22,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-06-28,32,27,29.6,41.4,31.2,36.8,26.3,82.8,27,100,4.17,rain,207.6,1004.1,66.2,3.3,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2020-06-29,32,26.8,29.3,42.3,30.4,36.4,26.4,84.5,39,100,4.17,rain,239.9,1003.2,67,3.5,,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2020-06-30,31.8,26,28.5,41.8,26,33.9,25.9,86.1,11.2,100,8.33,rain,190.3,1001.9,69,4,,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-01,31.3,26.9,28.9,39.3,30.5,34.8,25.8,84,13.8,100,12.5,rain,184.3,1003,67.7,3.4,,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-02,31,26,28.6,39.6,26,33.8,25.7,84.7,0.3,100,4.17,rain,194.4,1002.8,67,3.6,,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-07-03,29,25.8,27.1,34.6,25.8,31,26,93.8,111.7,100,16.67,rain,228,1002,69,2.3,,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-04,27.1,25.8,26.6,31.9,25.8,29.5,26.2,97.2,202,100,29.17,rain,232.6,1000.4,77.4,1.7,,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-05,29.3,25,27.3,37,25,31.1,26,92.7,157,100,20.83,rain,229.2,1000.2,75.4,2.1,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-06,30.8,27,29.2,39,31.3,36.1,26.2,84.1,18,100,16.67,rain,211.1,998.5,74,2.6,,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-07,30.7,26,28,41.2,26,33.6,26.5,91.7,66,100,16.67,rain,221.3,999.8,74.7,2.4,,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-08,31,27,28.8,41.8,31.2,35.9,26.7,88.4,30,100,20.83,rain,225.7,1003.1,70,2.4,,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-09,31,27.1,28.9,40.1,31.4,35.9,26.5,87.4,8,100,12.5,rain,215.5,1003.5,68.4,3.3,,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-10,31.7,28,29.6,41.8,34.2,37.4,26.6,84.1,0.2,100,4.17,rain,219.8,1003.8,62.4,2.9,,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2020-07-11,31.7,26.9,29.4,41.8,30.6,36.9,26.6,85.7,11,100,12.5,rain,215.3,1003.8,64.3,3.1,,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-12,28.6,25,26.5,34.8,25,28.8,25.4,93.4,62,100,20.83,rain,177,1004.5,72.4,2.3,,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-13,29.9,25.9,27.2,38,25.9,30.6,25.9,92.9,45,100,20.83,rain,218,1003.5,70.2,2.5,,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-14,28.2,25,26.7,34.6,25,29.6,26,95.8,87,100,16.67,rain,202.1,1003.3,74.5,2.3,,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-15,27,25,26.3,31.9,25,27.5,25.8,97.2,98,100,25,rain,234.8,1001.8,78.6,2.1,,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-16,27,25.4,26.1,31.9,25.4,26.7,25.6,96.9,257,100,29.17,rain,188.3,998.8,76.2,2.2,,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-17,29.4,25.8,26.8,37.2,25.8,29.3,25.8,94.6,47,100,16.67,rain,160,998.5,70.6,2.5,,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-18,32,26,28.4,42.3,26,33.8,26.3,89.1,10,100,12.5,rain,183,1002.1,68.1,2.7,,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-19,31.8,27,29.2,41.7,31.4,36.5,26.7,86.6,4,100,8.33,rain,242.3,1005,60.1,3.2,,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-20,31.9,27.8,29.5,41,33.3,36.5,26.2,83.1,4.8,100,8.33,rain,235.5,1003.4,53.5,3.4,,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-21,33,27.5,29.6,42.1,32.1,36.4,25.9,81.1,3.2,100,4.17,rain,201.1,1004,61.6,3.4,,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2020-07-22,32.1,27.4,29.5,40.3,31.9,36.2,25.8,80.7,0.2,100,4.17,rain,225.2,1005.6,60.2,3.9,,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-07-23,31,26,28.8,39.1,26,34.8,26.2,86.3,48.8,100,8.33,rain,246.4,1004.8,73.5,3.1,,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2020-07-24,29,26.3,27.9,36.9,26.3,32.8,25.8,88.5,27,100,12.5,rain,150.6,1005.5,69,3.1,,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2020-07-25,32,26.7,28.6,40.1,29.1,33.9,25.3,83.1,0.1,100,4.17,rain,187.3,1005.8,65.3,3.4,,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-07-26,31.7,26.3,28.2,39.1,26.3,33.3,25.7,86.8,18.9,100,12.5,rain,169.9,1006.6,61,3.5,,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-27,29.6,25.6,26.9,36.8,25.6,29.9,25.8,93.5,107,100,25,rain,226.8,1007.7,63.9,2.6,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-28,28,25.5,26.5,34.2,25.5,28.1,25.7,95.8,20,100,20.83,rain,109.7,1006.4,70,2.7,,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-07-29,30.5,25.8,27.5,38.9,25.8,31.3,25.8,90.9,8,100,8.33,rain,11.8,1004,71.2,3.1,,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-07-30,30.3,26.1,27.3,37.9,26.1,31.6,26.1,93.2,18,100,12.5,rain,269.2,1003.9,71.3,2.8,,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2020-07-31,31.7,26,28.5,39,26,33.6,25.9,86.5,0.1,100,4.17,rain,218.8,1003.5,67.7,3.3,,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2020-08-01,31.3,26.6,28.7,40,26.6,34.4,25.8,84.7,0.2,100,4.17,rain,169.2,1003.1,57.5,3.6,,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-08-02,32.4,26.8,29.1,40.2,30.2,35.1,25.6,81.7,0,0,0,,173.1,1002,57.2,3.9,,0.45,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-08-03,31.5,26,28.1,40.2,26,32.8,26,88.6,47,100,20.83,rain,200,999.8,69.9,2.9,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-04,29,24.9,26.8,36.9,24.9,29.6,25.9,94.9,198,100,20.83,rain,241.9,996.3,76,2.3,,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-05,29,23.8,26.3,38.2,23.8,28.7,25.5,95.4,190,100,29.17,rain,253.3,993.9,76.6,1.9,,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-06,27.7,25.5,26.5,33.4,25.5,28.1,25.6,95.4,58,100,20.83,rain,252.3,995.1,74.7,2.3,,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-07,30,25.9,27.8,38.8,25.9,32.7,26,90.2,34,100,20.83,rain,229.1,1001,64.5,2.4,,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-08,30.6,27,28.2,39.4,30.6,34.1,26.1,88.5,24,100,16.67,rain,234.6,1003.8,67.9,2.6,,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-09,30.8,27.5,29,39.9,32.2,35.9,26.3,85.5,0.1,100,4.17,rain,246.5,1003.4,66.3,3.3,,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-08-10,30.3,27.7,28.6,38.2,32.8,34.8,26.1,86.3,0.5,100,4.17,rain,247.3,1003.1,65.3,2.9,,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-08-11,29.3,27,28.2,36.2,30.6,33.9,25.9,87,9.5,100,16.67,rain,242.5,1004.8,73.8,2.7,,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-12,28.6,26,27.3,34.3,26,31.2,25.8,91.8,63,100,25,rain,245.1,1006.1,72.9,2.5,,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
